Order_ID,Order_Date,Delivery_Date,Expected_Delivery,Delivery_Status,Payment_Mode,Payment_Status,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,Phone,GST_Number,Credit_Limit,Years_Active,DS_ID,DS_Name,DS_Type,Beat_Name,Outlet_Name,Outlet_Type,Channel_Type,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Quantity,Discount_Pct,Unit_Selling_Price,Gross_Value,Net_Sales_Value,Margin_Value,Target_Value,Is_Return,Gross_Margin_Pct,Achievement_Pct
ORD000048,2024-01-04,,2024-01-07,Pending,Cheque,Pending,January,1,Q1,2024,2024-01,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS012,KARUPPASAMY,2W Route Common,INNAMUR NORTH,KOKILA PROVISION,Counter Shop,Counter,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,26.8,6.5,154.56,5092.0,4142.21,832.41,4436.54,No,20.1,93.4
ORD000049,2024-01-15,,2024-01-18,In Transit,Cash,Pending,January,1,Q1,2024,2024-01,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS019,PAZHANIVEL,ROC Route Pace,CHEIUR ROUTE,SUBHA PROVISION,Mini Market,Counter,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,29.4,6.7,137.99,4998.0,4056.91,808.21,4685.0,No,19.9,86.6
ORD000050,2024-01-24,,2024-01-27,Pending,Cheque,Pending,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS014,SOUNDARARAJAN,Grocery 2 Route,VAANUR NORTH B1,PREETHI TRADERS,Counter Shop,Counter,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,15.9,7.8,19.25,381.6,306.07,58.03,363.62,No,19.0,84.2
ORD000051,2024-01-21,,2024-01-24,In Transit,UPI,Pending,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS008,NITHYANANDAM,Counter Route,KUZHIPUR ROUTE,KALAI PROVISION,Beauty Counter,Counter,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,46.3,0.7,73.43,3935.5,3399.81,841.74,4016.23,No,24.8,84.7
ORD000052,2024-01-21,2024-01-25,2024-01-24,Delivered,NEFT,Paid,January,1,Q1,2024,2024-01,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS020,THANDAVAN,Common Pace Route,PAZHAIUR GR2,VIMALA SUPER STORE,Bakery Outlet,Retail,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,49.2,1.2,8.6,492.0,423.12,103.32,499.41,No,24.4,84.7
ORD000053,2024-01-03,,2024-01-06,Pending,Cash,Pending,January,1,Q1,2024,2024-01,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,4,DS011,GOVINDASAMY,SWD Route,ARUR NORTH B1,NILA PROVISION,Bakery Outlet,Retail,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,28.2,4.7,128.51,4371.0,3623.98,782.83,4165.09,No,21.6,87.0
ORD000054,2024-01-13,2024-01-18,2024-01-16,Delivered,UPI,Paid,January,1,Q1,2024,2024-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS006,LOGANATHAN,ROC Pace Route,MARANGUR GR,KAVERI TRADERS,Convenience Store,Convenience,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,40.0,5.8,113.1,5520.0,4524.0,936.0,5346.15,No,20.7,84.6
ORD000055,2024-01-17,,2024-01-20,Cancelled,Credit,Refunded,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS008,NITHYANANDAM,Counter Route,MUTHTHUR BEAT,REKHA GENERAL STORE,Dual Outlet,Retail,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,2.4,2.3,144.5,408.0,346.8,81.6,411.73,No,23.5,84.2
ORD000056,2024-01-27,2024-01-28,2024-01-30,Delivered,Cash,Paid,January,1,Q1,2024,2024-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS019,PAZHANIVEL,ROC Route Pace,MARANGUR GR,VAANI GENERAL STORE,Dual Outlet,Retail,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,1.2,0.8,215.76,300.0,258.91,63.91,323.52,No,24.7,80.0
ORD000057,2024-01-16,2024-01-17,2024-01-19,Delivered,UPI,Overdue,January,1,Q1,2024,2024-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS020,THANDAVAN,Common Pace Route,THUPUR ROUTE,SATHYA PROVISION,Bakery Outlet,Retail,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,45.0,2.8,20.3,1080.0,913.5,211.5,1099.06,No,23.2,83.1
ORD000058,2024-01-14,,2024-01-17,Pending,Credit,Pending,January,1,Q1,2024,2024-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS017,VAITHIYANATHAN,Counter Route,KODIUR BEAT,GANGA GENERAL STORE,Medical Shop,Retail,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,23.4,0.7,119.22,3229.2,2789.75,690.77,3344.81,No,24.8,83.4
ORD000059,2024-01-28,2024-02-01,2024-01-31,Delivered,Credit,Paid,January,1,Q1,2024,2024-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS008,NITHYANANDAM,Counter Route,THUPUR ROUTE,GANGA GENERAL STORE,Hotel & Restaurant,Key Accounts,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,18.3,1.7,265.12,5673.0,4851.7,1164.25,5468.14,No,24.0,88.7
ORD000060,2024-01-19,,2024-01-22,Cancelled,Cash,Refunded,January,1,Q1,2024,2024-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS001,VIGNESH K,2W Route Common,VETRIUR ROC B,VALLI KIRANA,Mini Market,Counter,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,25.6,5.3,113.7,3532.8,2910.72,614.4,3301.57,No,21.1,88.2
ORD000061,2024-01-11,,2024-01-14,In Transit,Cash,Pending,January,1,Q1,2024,2024-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS002,PRABU S,ROC Route Pace,KARAIUR ROC,VAANI GENERAL STORE,Mini Market,Counter,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,44.3,5.0,92.57,4961.6,4100.85,875.81,4312.69,No,21.4,95.1
ORD000062,2024-01-17,2024-01-22,2024-01-20,Delivered,UPI,Paid,January,1,Q1,2024,2024-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,5,DS008,NITHYANANDAM,Counter Route,ILAMBUR BEAT,THIRAI PROVISION,Counter Shop,Counter,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,28.7,0.3,41.63,1377.6,1194.78,299.34,1409.29,No,25.1,84.8
ORD000063,2024-01-25,2024-01-30,2024-01-28,Delivered,NEFT,Paid,January,1,Q1,2024,2024-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,5,DS006,LOGANATHAN,ROC Pace Route,VEZHUR ROC B,KALAI PROVISION,Convenience Store,Convenience,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,28.6,7.3,7.26,257.4,207.64,40.33,255.51,No,19.4,81.3
ORD000064,2024-01-02,,2024-01-05,In Transit,Cheque,Pending,January,1,Q1,2024,2024-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS006,LOGANATHAN,ROC Pace Route,NATCHIPUR BEAT,GANGA GENERAL STORE,Premium Grocery,Retail,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,45.6,6.8,206.76,11628.0,9428.26,1870.06,11597.2,No,19.8,81.3
ORD000065,2024-01-24,2024-01-26,2024-01-27,Delivered,Cheque,Overdue,January,1,Q1,2024,2024-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS003,DURAI M,2W Route Common,PONGIUR GR2,MATHI TRADERS,Rural Wholesale,Rural Wholesale,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,0.8,3.0,240.51,228.0,192.41,44.21,218.24,No,23.0,88.2
ORD000066,2024-01-07,,2024-01-10,Pending,Credit,Pending,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS016,SIVAKKOLUNDHU,2W Route B,SELVANUR MAIN,KUMARI PROVISION,Hotel & Restaurant,Key Accounts,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,24.4,4.6,9.96,292.8,243.02,52.7,279.67,No,21.7,86.9
ORD000067,2024-01-16,,2024-01-19,Cancelled,NEFT,Refunded,January,1,Q1,2024,2024-01,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS003,DURAI M,2W Route Common,VALLUR MAIN,PONNI GENERAL STORE,Dual Outlet,Retail,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,30.6,2.5,241.75,8721.0,7397.55,1728.9,8193.69,No,23.4,90.3
ORD000068,2024-01-04,2024-01-09,2024-01-07,Delivered,Credit,Overdue,January,1,Q1,2024,2024-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS002,PRABU S,ROC Route Pace,NAMBUR ROUTE,THAMIZH KIRANA,Hotel & Restaurant,Key Accounts,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,21.0,0.4,20.8,504.0,436.8,109.2,488.65,No,25.0,89.4
ORD000069,2024-01-14,,2024-01-17,Pending,Credit,Pending,January,1,Q1,2024,2024-01,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS003,DURAI M,2W Route Common,NILUR MAIN,KALAI PROVISION,Rural Wholesale,Rural Wholesale,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,39.2,6.2,48.96,2352.0,1919.23,390.43,2392.62,No,20.3,80.2
ORD000070,2024-01-13,,2024-01-16,Pending,Cheque,Pending,January,1,Q1,2024,2024-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS016,SIVAKKOLUNDHU,2W Route B,ILAIUR BEAT,VALLI KIRANA,Beauty Counter,Counter,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,38.9,1.4,235.9,10697.5,9176.51,2223.14,10797.47,No,24.2,85.0
ORD000071,2024-01-10,,2024-01-13,In Transit,Cheque,Pending,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS007,CHELVAN P,2W Route B,KOLLIPUR MAIN,PAAVAI GENERAL STORE,Hotel & Restaurant,Key Accounts,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,44.5,2.9,71.81,3782.5,3195.55,736.93,3373.1,No,23.1,94.7
ORD000072,2024-01-28,2024-01-31,2024-01-31,Delivered,Cash,Paid,January,1,Q1,2024,2024-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS002,PRABU S,ROC Route Pace,THAMIZHUR MAIN,PAAVAI GENERAL STORE,Medical Shop,Retail,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,2.0,2.4,233.51,550.0,467.02,109.52,580.56,No,23.5,80.4
ORD000073,2024-01-24,,2024-01-27,Cancelled,Credit,Refunded,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS015,PERIYANNAN,ROC Pace Route,SELVANUR GR2,KOTHAI SUPER STORE,Counter Shop,Counter,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,-43.2,0.8,73.36,-3672.0,-3169.15,0.0,3708.61,Yes,-0.0,85.5
ORD000074,2024-01-14,,2024-01-17,Pending,Credit,Pending,January,1,Q1,2024,2024-01,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS014,SOUNDARARAJAN,Grocery 2 Route,INNAMUR GR2,MALAI KIRANA,Convenience Store,Convenience,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,22.5,0.4,8.67,225.0,195.07,48.82,231.8,No,25.0,84.2
ORD000075,2024-01-19,2024-01-23,2024-01-22,Delivered,NEFT,Paid,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS019,PAZHANIVEL,ROC Route Pace,PONNIUR ROUTE,SATHYA PROVISION,Medical Shop,Retail,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,10.6,1.5,20.57,254.4,218.04,52.68,230.53,No,24.2,94.6
ORD000076,2024-01-10,,2024-01-13,In Transit,UPI,Pending,January,1,Q1,2024,2024-01,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS018,MAYILVAHANAN,2W Route Common,THENMALUR ROC,NIRMALA KIRANA,Mini Market,Counter,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,49.9,5.8,72.12,4391.2,3598.79,744.51,4430.5,No,20.7,81.2
ORD000077,2024-01-03,2024-01-07,2024-01-06,Delivered,Cheque,Paid,January,1,Q1,2024,2024-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS003,DURAI M,2W Route Common,THANDAIUR ROC,NIRMALA KIRANA,Counter Shop,Counter,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,3.3,0.3,238.53,907.5,787.15,197.27,897.63,No,25.1,87.7
ORD000078,2024-01-02,2024-01-05,2024-01-05,Delivered,Credit,Paid,January,1,Q1,2024,2024-01,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS001,VIGNESH K,2W Route Common,KURIUR NORTH,KAVERI TRADERS,Dual Outlet,Retail,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,34.0,1.9,72.54,2890.0,2466.36,587.86,2606.46,No,23.8,94.6
ORD000079,2024-01-02,2024-01-07,2024-01-05,Delivered,Credit,Paid,January,1,Q1,2024,2024-01,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS004,SATHEESH R,Common Pace Route,AAZHIUR ROC,PONNI GENERAL STORE,Town Wholesale,Town Wholesale,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,43.6,0.1,7.82,392.4,340.95,85.89,387.1,No,25.2,88.1
ORD000080,2024-01-15,,2024-01-18,In Transit,NEFT,Pending,January,1,Q1,2024,2024-01,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,4,DS016,SIVAKKOLUNDHU,2W Route B,NANNUR ROC,GANGA GENERAL STORE,Bakery Outlet,Retail,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,5.3,0.7,119.22,731.4,631.87,156.46,743.02,No,24.8,85.0
ORD000081,2024-01-22,,2024-01-25,Cancelled,Cash,Refunded,January,1,Q1,2024,2024-01,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS015,PERIYANNAN,ROC Pace Route,KURIUR NORTH,SELVAN SUPER STORE,Premium Grocery,Retail,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,45.7,1.5,214.24,11425.0,9790.77,2364.52,10983.04,No,24.2,89.1
ORD000082,2024-01-25,2024-01-29,2024-01-28,Delivered,NEFT,Paid,January,1,Q1,2024,2024-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS013,THIYAGARAJAN,Common Pace Route,PONGIUR NORTH,THENDRAL STORES,Counter Shop,Counter,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,18.9,2.1,157.57,3496.5,2978.07,705.35,3545.61,No,23.7,84.0
ORD000083,2024-01-10,,2024-01-13,Pending,NEFT,Pending,January,1,Q1,2024,2024-01,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS005,BHARATH G,Grocery 2 Route,INNAMUR NORTH,PARI GENERAL STORE,Town Wholesale,Town Wholesale,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,19.2,5.7,217.41,5088.0,4174.27,867.07,4815.21,No,20.8,86.7
ORD000084,2024-01-06,2024-01-11,2024-01-09,Delivered,Credit,Overdue,January,1,Q1,2024,2024-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS017,VAITHIYANATHAN,Counter Route,VETTRIUR ROC,MATHI TRADERS,Rural Wholesale,Rural Wholesale,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,47.5,7.5,70.82,4180.0,3363.95,646.95,3798.87,No,19.2,88.6
ORD000085,2024-01-13,2024-01-15,2024-01-16,Delivered,UPI,Paid,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS002,PRABU S,ROC Route Pace,NEYUR BEAT,SUGANYA KIRANA,Town Wholesale,Town Wholesale,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,46.3,1.9,145.09,7871.0,6717.67,1601.52,8136.74,No,23.8,82.6
ORD000086,2024-01-05,2024-01-09,2024-01-08,Delivered,Credit,Paid,January,1,Q1,2024,2024-01,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,4,DS020,THANDAVAN,Common Pace Route,NANNUR ROC,REKHA GENERAL STORE,Beauty Counter,Counter,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,20.0,3.6,40.26,960.0,805.2,181.2,952.5,No,22.5,84.5
ORD000087,2024-01-12,2024-01-14,2024-01-15,Delivered,UPI,Paid,January,1,Q1,2024,2024-01,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS012,KARUPPASAMY,2W Route Common,NILUR EAST GR,KOTHAI SUPER STORE,Medical Shop,Retail,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,9.8,3.8,71.14,833.0,697.17,155.72,819.88,No,22.3,85.0
ORD000088,2024-01-12,2024-01-14,2024-01-15,Delivered,NEFT,Paid,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS001,VIGNESH K,2W Route Common,MUTHTHUR BEAT,VAANI GENERAL STORE,Grocery,Retail,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,17.2,3.6,93.93,1926.4,1615.6,363.44,1873.49,No,22.5,86.2
ORD000089,2024-01-19,2024-01-22,2024-01-22,Delivered,Cash,Paid,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS008,NITHYANANDAM,Counter Route,KOLLIPUR MAIN,INDHU KIRANA,Medical Shop,Retail,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,17.9,5.6,217.64,4743.5,3895.76,812.49,4798.23,No,20.9,81.2
ORD000090,2024-01-28,,2024-01-31,Pending,UPI,Pending,January,1,Q1,2024,2024-01,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS007,CHELVAN P,2W Route B,PAZHAIUR GR2,VIMALA SUPER STORE,Rural Wholesale,Rural Wholesale,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,-31.2,0.7,96.76,-3494.4,-3018.91,0.0,3389.18,Yes,-0.0,89.1
ORD000091,2024-01-05,,2024-01-08,In Transit,Cheque,Pending,January,1,Q1,2024,2024-01,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS015,PERIYANNAN,ROC Pace Route,VENGAIUR MAIN,GANGA GENERAL STORE,Convenience Store,Convenience,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,30.6,0.3,67.66,2386.8,2070.4,518.98,2382.94,No,25.1,86.9
ORD000092,2024-01-22,2024-01-24,2024-01-25,Delivered,Cheque,Paid,January,1,Q1,2024,2024-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS019,PAZHANIVEL,ROC Route Pace,VETTRIUR ROC,HEMA SUPER STORE,Medical Shop,Retail,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,43.5,0.7,7.78,391.5,338.43,83.96,384.25,No,24.8,88.1
ORD000093,2024-01-03,2024-01-06,2024-01-06,Delivered,Credit,Paid,January,1,Q1,2024,2024-01,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS010,PANDIARAJAN,ROC Route Pace,INNAMUR NORTH,THENDRAL STORES,Convenience Store,Convenience,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,39.5,5.0,114.06,5451.0,4505.37,962.22,5302.32,No,21.4,85.0
ORD000094,2024-01-02,,2024-01-05,Pending,Credit,Pending,January,1,Q1,2024,2024-01,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS002,PRABU S,ROC Route Pace,AAZHIUR ROC,KAVERI TRADERS,Premium Grocery,Retail,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,24.5,4.1,158.52,4655.0,3883.74,857.99,4749.64,No,22.1,81.8
ORD000095,2024-01-09,,2024-01-12,Cancelled,UPI,Refunded,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS010,PANDIARAJAN,ROC Route Pace,VAANUR NORTH B1,THENDRAL STORES,Convenience Store,Convenience,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,46.5,3.0,210.97,11625.0,9810.1,2253.85,11672.45,No,23.0,84.0
